Fecha;Último;Apertura;Máximo;Mínimo;Vol.;% var.
11.04.2017;562,67;561,5;562,96;556,65;;0,21%
10.04.2017;561,5;557,3;564,89;556,65;;0,75%
07.04.2017;557,3;558;562,7;556,91;;-0,88%
06.04.2017;562,22;556,71;564,87;555,13;;1,28%
05.04.2017;555,13;560,05;561,8;555,13;;-1,52%
04.04.2017;563,7;559,45;564,26;555,17;;0,13%
03.04.2017;562,95;559,42;563,67;555,03;;0,63%
31.03.2017;559,42;559,59;563,24;555,05;;0,21%
30.03.2017;558,25;556,83;562,88;555,1;;0,11%
29.03.2017;557,65;557,45;562,53;554,38;;0,04%
28.03.2017;557,45;554,33;561,38;554,33;;-0,15%
27.03.2017;558,26;557,1;561,3;552,58;;0,21%
24.03.2017;557,1;556,62;558,48;555,41;;-0,60%
23.03.2017;560,45;556,43;561,61;554,4;;0,72%
22.03.2017;556,43;556,55;560,71;555,44;;-0,02%
21.03.2017;556,55;556,8;558,05;555,43;;-0,04%
20.03.2017;556,8;557,88;559,59;555,25;;-0,19%
17.03.2017;557,88;558,54;559,54;555,4;;-0,12%
16.03.2017;558,54;556,75;561,59;551,42;;-0,37%
15.03.2017;560,62;560;561,14;556,67;;0,11%
14.03.2017;560;560,08;563,14;556,07;;-0,01%
13.03.2017;560,08;560,38;563,99;556,92;;-0,05%
10.03.2017;560,38;556,44;564,66;555,9;;-0,72%
09.03.2017;564,45;562,1;565,05;555,9;;0,83%
08.03.2017;559,8;561,68;564,7;555,93;;-0,78%
07.03.2017;564,2;559,58;564,4;556,27;;0,12%
06.03.2017;563,5;559,55;563,98;556,15;;0,71%
03.03.2017;559,55;559,62;563,9;556,3;;-0,68%
02.03.2017;563,36;557,5;564,08;556,66;;0,61%
01.03.2017;559,93;560,17;564,25;556,15;;-0,04%
28.02.2017;560,17;560,28;564,35;556,35;;-0,02%
27.02.2017;560,28;560,75;562,06;556,15;;-0,08%
24.02.2017;560,75;557,5;564,66;556,5;;-0,03%
23.02.2017;560,92;560,92;564,7;556,02;;-0,43%
22.02.2017;563,36;561,05;567,46;556,67;;0,41%
21.02.2017;561,05;560,98;565,82;557,5;;0,01%
20.02.2017;560,98;560,8;562,45;556,95;;0,03%
17.02.2017;560,8;557,5;565,49;555,22;;0,24%
16.02.2017;559,47;557;561;555,48;;0,09%
15.02.2017;558,94;551;563,72;549,52;;-0,85%
14.02.2017;563,73;559,07;563,86;550,35;;0,06%
13.02.2017;563,41;558,63;563,41;549,08;;0,86%
10.02.2017;558,63;552,26;563,29;549,62;;0,01%
09.02.2017;558,55;548,51;562,92;548,51;;0,12%
08.02.2017;557,87;556,92;559,46;549,8;;0,17%
07.02.2017;556,92;556,62;558,23;550,02;;1,07%
06.02.2017;551;555,98;557,91;549,62;;-0,90%
03.02.2017;555,98;551;557,31;549,67;;0,15%
02.02.2017;555,13;555,07;556,45;549,67;;0,01%
01.02.2017;555,07;548,81;556,39;548,81;;0,24%
31.01.2017;553,74;556,91;558,43;549,82;;-0,61%
30.01.2017;557,16;553,22;557,87;549,42;;0,71%
27.01.2017;553,22;552,85;557,66;549,97;;0,08%
26.01.2017;552,77;552,89;554,26;549,68;;0,00%
25.01.2017;552,77;551;554,34;549,95;;0,00%
24.01.2017;552,78;552,95;554,32;549,85;;0,32%
23.01.2017;551;553;554,3;546,66;;-0,36%
20.01.2017;553;551;554,31;549,85;;0,01%
19.01.2017;552,93;549,67;554,32;549,65;;0,59%
18.01.2017;549,67;552,84;554,57;549,67;;-0,62%
17.01.2017;553,08;553,1;557,14;550,44;;0,00%
16.01.2017;553,1;553,6;554,68;549,56;;-0,09%
13.01.2017;553,6;554,1;555,58;549,85;;-0,09%
12.01.2017;554,1;554,32;555,54;550,2;;-0,04%
11.01.2017;554,32;554,38;557,86;549,85;;-0,41%
10.01.2017;556,58;551;557,8;547,52;;-0,04%
09.01.2017;556,79;551;557,97;549,97;;1,05%
06.01.2017;551;553,78;558,18;550,12;;-0,50%
05.01.2017;553,78;551;558;545,39;;0,16%
04.01.2017;552,91;553,12;557,44;549,96;;0,01%
03.01.2017;552,83;553,18;555,42;550,59;;-0,06%
02.01.2017;553,18;553,17;554,64;550,58;;0,00%
30.12.2016;553,17;553,25;555,42;545,99;;-0,02%
29.12.2016;553,26;551;555,42;550,1;;-0,01%
28.12.2016;553,3;551;555,42;549,38;;0,42%
27.12.2016;551;553,06;555,3;549,38;;-0,37%
26.12.2016;553,06;554,05;554,91;550,93;;-0,18%
23.12.2016;554,05;553,3;555,78;548;;0,14%
22.12.2016;553,3;551;555,4;549,48;;0,34%
21.12.2016;551,4;550,32;554,39;550,32;;0,17%
20.12.2016;550,45;552,56;553,86;550,05;;0,07%
19.12.2016;550,06;550,08;553,69;548,35;;0,00%
16.12.2016;550,08;550,79;553,69;550,08;;0,01%
15.12.2016;550,02;557,1;559,51;549,8;;-0,01%
14.12.2016;550,06;550,07;553,69;550,06;;-0,50%
13.12.2016;552,83;551;553,68;548;;0,51%
12.12.2016;550;550,03;553,87;549,68;;-0,01%
09.12.2016;550,03;550,09;553,68;550,03;;-0,51%
08.12.2016;552,83;551;553,69;547,35;;0,49%
07.12.2016;550,11;551;553,74;550,08;;-0,02%
06.12.2016;550,2;551;552,37;548,48;;-0,48%
05.12.2016;552,83;550,15;555,73;549,85;;0,49%
02.12.2016;550,15;550,5;553,33;548,33;;-0,02%
01.12.2016;550,25;550,5;552,09;549,79;;-0,37%
30.11.2016;552,3;550,48;554,13;547,81;;-0,08%
29.11.2016;552,76;550,09;554,53;547,85;;0,18%
28.11.2016;551,78;552,05;554,71;548,12;;-0,05%
25.11.2016;552,05;554,06;554,43;550,82;;0,11%
24.11.2016;551,45;551,48;557,9;551,16;;-0,01%
23.11.2016;551,5;551,5;556,88;550,18;;-0,52%
22.11.2016;554,4;553,03;555,67;550,82;;0,25%
21.11.2016;553,03;551,33;556,61;551,05;;0,31%
18.11.2016;551,33;554,08;557,77;551,06;;-0,85%
17.11.2016;556,05;551,5;557,35;550,82;;0,38%
16.11.2016;553,97;553,74;555,46;550,81;;0,45%
15.11.2016;551,47;554,76;555,61;551,16;;-0,43%
14.11.2016;553,87;554,33;556,35;551,5;;-0,08%
11.11.2016;554,33;554;556,46;551,83;;0,10%
10.11.2016;553,79;553,65;555,43;551,18;;0,06%
09.11.2016;553,45;553,68;555,01;552,17;;-0,04%
08.11.2016;553,68;553,39;557,71;552,68;;-0,53%
07.11.2016;556,61;552,9;557,57;552,33;;0,68%
04.11.2016;552,85;552,5;556,79;551,64;;-0,56%
03.11.2016;555,95;553,84;556,72;551,85;;0,63%
02.11.2016;552,47;552,5;556,46;550,53;;-0,54%
01.11.2016;555,49;552,27;556,39;551,6;;0,58%
31.10.2016;552,27;552,55;556,54;547,68;;-0,05%
28.10.2016;552,55;552,4;556,59;549,83;;0,03%
27.10.2016;552,4;552,38;554,25;552,38;;-0,59%
26.10.2016;555,66;552,83;556,54;552,38;;0,51%
25.10.2016;552,83;552,23;556,45;552,22;;0,11%
24.10.2016;552,23;552,25;556,14;552,23;;0,00%
21.10.2016;552,25;553,25;556,14;552,25;;0,00%
20.10.2016;552,26;552,32;556,15;552,26;;-0,27%
19.10.2016;553,76;552,26;554,41;552,26;;0,27%
18.10.2016;552,26;552,26;555,93;552,25;;0,00%
17.10.2016;552,26;552,24;555,54;552,2;;0,00%
14.10.2016;552,24;553,5;555,93;552,19;;-0,47%
13.10.2016;554,86;554,1;555,92;552,16;;-0,02%
12.10.2016;554,95;553,75;555,97;552,15;;0,49%
11.10.2016;552,22;553,87;555,88;551,1;;0,00%
10.10.2016;552,21;552,23;553,65;549,54;;0,00%
07.10.2016;552,23;554,02;555,93;551,22;;0,00%
06.10.2016;552,23;552,7;556,24;551,35;;0,06%
05.10.2016;551,91;551,33;553,2;551,33;;-0,48%
04.10.2016;554,57;551,35;555,25;550,75;;0,58%
03.10.2016;551,35;551,33;553,18;551,33;;0,00%
30.09.2016;551,33;552,5;554,92;550,93;;-0,63%
29.09.2016;554,84;552,5;555,31;550,92;;0,71%
28.09.2016;550,92;550,97;556,13;550,8;;-0,01%
27.09.2016;550,97;550,92;555,33;550,92;;0,01%
26.09.2016;550,92;550,92;554,92;550,88;;0,00%
23.09.2016;550,92;550,35;555,08;550,35;;-0,55%
22.09.2016;553,99;550,18;554,54;549,7;;0,03%
21.09.2016;553,83;552,5;554,97;550,1;;0,68%
20.09.2016;550,1;550,25;554,1;550,1;;-0,03%
19.09.2016;550,25;550,49;553,51;550,25;;-0,04%
16.09.2016;550,49;550,49;553,79;550,48;;0,00%
15.09.2016;550,49;551,16;553,79;550,49;;-0,43%
14.09.2016;552,86;551,5;554,77;550,83;;0,25%
13.09.2016;551,5;551,37;554,53;550,93;;0,02%
12.09.2016;551,37;551,35;555,07;551,1;;0,00%
09.09.2016;551,35;551,2;555,03;550,8;;-0,47%
08.09.2016;553,97;550,93;554,97;550,5;;0,55%
07.09.2016;550,93;551;554,85;550,83;;-0,47%
06.09.2016;553,51;550,99;554,73;550,28;;0,46%
05.09.2016;550,99;550,99;553,54;550,92;;0,00%
02.09.2016;550,99;551;552,92;549,99;;-0,23%
01.09.2016;552,25;550,98;553,07;550,62;;0,23%
31.08.2016;550,98;551,5;553,07;550,83;;0,00%
30.08.2016;551;551,11;554,84;550,14;;-0,02%
29.08.2016;551,11;551,02;554,56;549,65;;0,02%
26.08.2016;551,02;550,85;554,52;550,01;;0,18%
25.08.2016;550,02;550,02;554,21;549,92;;0,00%
24.08.2016;550,02;550,01;554,21;549,58;;-0,28%
23.08.2016;551,57;550,11;553,38;549,12;;0,27%
22.08.2016;550,11;549,66;553,95;549,48;;0,08%
19.08.2016;549,66;548,97;553,75;548,97;;0,13%
18.08.2016;548,97;550,5;553,26;548,93;;-0,54%
17.08.2016;551,96;550,5;552,89;548,44;;0,63%
16.08.2016;548,5;550,5;550,98;548,44;;-0,48%
15.08.2016;551,15;548,64;551,99;548,5;;0,12%
12.08.2016;550,5;551,64;552,11;548,61;;-0,20%
11.08.2016;551,61;549;552,36;548,32;;0,55%
10.08.2016;548,59;548,22;552,92;546,47;;0,07%
09.08.2016;548,22;548,31;552,31;548,22;;-0,52%
08.08.2016;551,06;548,26;552,14;548,26;;0,51%
05.08.2016;548,26;548,5;549,76;547,8;;0,01%
04.08.2016;548,19;551,66;551,66;548,15;;0,00%
03.08.2016;548,17;549,25;552,06;547,68;;0,00%
02.08.2016;548,18;549,5;550,66;547,12;;-0,02%
01.08.2016;548,28;547,81;551,68;547,2;;0,09%
29.07.2016;547,81;547;552,13;546,28;;0,27%
28.07.2016;546,31;544,98;550,91;544,98;;-0,02%
27.07.2016;546,42;546,36;549,58;545,45;;-0,38%
26.07.2016;548,5;546,26;549,95;545,89;;0,44%
25.07.2016;546,12;546,42;549,8;545,76;;-0,05%
22.07.2016;546,42;546,39;550,24;545,65;;-0,59%
21.07.2016;549,64;546,38;550,27;546,33;;0,01%
20.07.2016;549,58;546,48;550,27;546,33;;0,57%
19.07.2016;546,48;545,16;549,51;545,16;;0,01%
18.07.2016;546,4;546,51;550,48;546,12;;-0,36%
15.07.2016;548,39;546,84;549,68;546,16;;-0,01%
14.07.2016;548,43;547,55;550,12;546,68;;0,16%
13.07.2016;547,55;547,6;550,51;545,93;;-0,01%
12.07.2016;547,6;547,49;550,91;546,9;;-0,36%
11.07.2016;549,6;547,17;550,98;547,17;;-0,01%
08.07.2016;549,67;547,1;550,87;546,63;;0,02%
07.07.2016;549,54;548;550,77;545,3;;-0,21%
06.07.2016;550,72;548,72;551,27;545,82;;0,76%
05.07.2016;546,58;545,4;547,92;545,4;;0,00%
04.07.2016;546,59;546,59;547,93;546,36;;0,00%
01.07.2016;546,59;546,67;551,06;546,06;;-0,01%
30.06.2016;546,67;547;550,67;546,5;;0,01%
29.06.2016;546,63;545,47;550,63;544,87;;0,21%
28.06.2016;545,47;544,67;550,51;544,67;;0,03%
27.06.2016;545,33;545,49;548,8;544,43;;-0,03%
24.06.2016;545,49;545,13;549,17;545;;0,07%
23.06.2016;545,13;545;549,28;544,33;;0,05%
22.06.2016;544,86;544,8;549,31;541,94;;0,01%
21.06.2016;544,8;541,6;549,17;539,62;;0,49%
20.06.2016;542,14;541,14;548,49;541;;0,18%
17.06.2016;541,14;541,18;546,71;540,98;;-0,43%
16.06.2016;543,45;541,18;544,78;541,18;;0,53%
15.06.2016;540,61;542,5;544,69;540,61;;-0,50%
14.06.2016;543,33;541,48;544,67;541,15;;0,38%
13.06.2016;541,26;542,5;543,27;541,18;;-0,03%
10.06.2016;541,42;543;544,54;540,88;;-0,83%
09.06.2016;545,95;540,87;543,06;537,93;;0,94%
08.06.2016;540,87;540;542,31;536,14;;0,67%
07.06.2016;537,27;539,33;541,37;537,27;;-0,38%
06.06.2016;539,33;537,51;543,61;537,51;;0,34%
03.06.2016;537,5;537,12;543,2;536,67;;0,07%
02.06.2016;537,12;536,97;541,51;535,98;;-0,59%
01.06.2016;540,31;537,25;541,01;534,88;;-0,16%
31.05.2016;541,2;536,85;541,34;534,98;;0,81%
30.05.2016;536,85;535,75;538,01;535,32;;0,00%
27.05.2016;536,85;537,04;540,23;536;;-0,04%
26.05.2016;537,04;534,78;540,93;534,78;;0,42%
25.05.2016;534,78;536,32;538,28;534,52;;-0,98%
24.05.2016;540,06;535;540,56;534,33;;0,05%
23.05.2016;539,81;536,09;540,33;534,58;;0,10%
20.05.2016;539,28;535,85;540,12;534,7;;0,64%
19.05.2016;535,85;535,82;537,36;534,93;;0,01%
18.05.2016;535,82;535,76;537,11;534,7;;0,01%
17.05.2016;535,74;535,81;537,01;535,38;;-0,01%
16.05.2016;535,81;535,81;537,97;535,51;;0,00%
13.05.2016;535,81;536,25;537,28;535,3;;-0,04%
12.05.2016;536,02;536,13;537,37;534,21;;0,02%
11.05.2016;535,89;535,75;537,42;535,05;;-0,18%
10.05.2016;536,85;536,14;537,4;535,06;;0,13%
09.05.2016;536,14;536,17;537,41;535,32;;0,04%
06.05.2016;535,93;536,18;537,43;535,58;;0,00%
05.05.2016;535,94;536,18;537,46;535,42;;-0,04%
04.05.2016;536,18;536,4;537,57;535,59;;-0,04%
03.05.2016;536,4;536,48;537,74;535,48;;-0,01%
02.05.2016;536,48;536;540,04;535,02;;-0,61%
29.04.2016;539,76;535,83;540,29;535,02;;0,73%
28.04.2016;535,83;535,01;540,12;535,01;;0,15%
27.04.2016;535,01;534,33;539,13;533,93;;-0,72%
26.04.2016;538,91;534,23;538,97;534,23;;0,88%
25.04.2016;534,23;534,26;538,9;533,7;;-0,14%
22.04.2016;534,98;534,32;538,74;534,17;;0,12%
21.04.2016;534,32;534,33;538,59;533,78;;0,00%
20.04.2016;534,33;534,08;538,6;533,55;;0,05%
19.04.2016;534,08;534,15;538,25;534,08;;-0,61%
18.04.2016;537,37;534,43;538,29;534,12;;0,55%
15.04.2016;534,43;534,62;538,33;534,08;;-0,04%
14.04.2016;534,62;535,08;540,63;534,35;;-0,54%
13.04.2016;537,51;535,2;539,23;534,8;;0,43%
12.04.2016;535,2;535,18;540,66;534,8;;0,00%
11.04.2016;535,18;535,27;536,5;535,09;;-0,02%
08.04.2016;535,27;535,25;536,52;535,13;;0,00%
07.04.2016;535,25;535,3;536,55;535,13;;-0,01%
06.04.2016;535,3;534,95;536,55;534,95;;0,07%
05.04.2016;534,95;534,6;540,64;534,6;;0,07%
04.04.2016;534,6;534,6;539,37;534,58;;0,00%
01.04.2016;534,6;534,58;539,07;534,37;;0,00%
31.03.2016;534,58;533,76;539,17;533,76;;-0,53%
30.03.2016;537,41;533,7;540,36;533,7;;0,01%
29.03.2016;537,33;533,68;538,43;533,67;;0,68%
28.03.2016;533,68;533,7;537,76;533,68;;0,00%
25.03.2016;533,7;533,7;535,08;533,68;;0,00%
24.03.2016;533,7;533,86;536,59;533,52;;-0,03%
23.03.2016;533,86;533,95;537,39;533,6;;-0,02%
22.03.2016;533,95;533,88;535,71;533,87;;0,01%
21.03.2016;533,88;533,96;536,53;533,42;;-0,01%
18.03.2016;533,96;533,94;538,48;533,94;;0,00%
17.03.2016;533,94;533,93;537,81;533,92;;0,00%
16.03.2016;533,93;533,99;535,79;533,92;;-0,01%
15.03.2016;533,99;534,08;535,79;533,99;;-0,02%
14.03.2016;534,08;534,07;538;534,07;;0,00%
11.03.2016;534,07;534,43;538,01;534,07;;-0,07%
10.03.2016;534,43;534,4;538,2;534,15;;0,01%
09.03.2016;534,4;534,52;535,77;534,14;;-0,02%
08.03.2016;534,52;534,43;537,94;534,43;;-0,47%
07.03.2016;537,04;534,33;538,95;534,33;;0,51%
04.03.2016;534,33;534,58;538,41;534,32;;-0,05%
03.03.2016;534,58;534,58;539,03;534,04;;0,00%
02.03.2016;534,58;534,68;536,13;534,58;;-0,02%
01.03.2016;534,68;534,67;536,11;534,67;;-0,66%
29.02.2016;538,24;534,22;539,01;534,22;;0,75%
26.02.2016;534,22;534,22;538,29;534,22;;0,00%
25.02.2016;534,22;534,16;538,46;534,16;;0,01%
24.02.2016;534,16;534,28;539,1;534,16;;-0,02%
23.02.2016;534,28;534,18;538,85;534,18;;-0,42%
22.02.2016;536,51;534,45;537,85;534,18;;0,39%
19.02.2016;534,45;534,58;537,86;534,18;;-0,02%
18.02.2016;534,58;534,36;538,1;534,36;;0,04%
17.02.2016;534,36;534,47;538,38;534,36;;-0,02%
16.02.2016;534,47;534,41;538,2;534,17;;0,01%
15.02.2016;534,41;535,22;536,17;534,41;;-0,15%
12.02.2016;535,22;536,17;538,48;534,74;;-0,18%
11.02.2016;536,17;536,44;538,89;535,59;;-0,05%
10.02.2016;536,44;536,97;539,68;535,72;;-0,10%
09.02.2016;536,97;537,08;539,77;535,99;;-0,02%
08.02.2016;537,08;537,22;539,95;536,03;;-0,03%
05.02.2016;537,22;538,2;539,98;536,11;;-0,18%
04.02.2016;538,2;537,19;539,02;536,1;;0,19%
03.02.2016;537,19;536,99;539,96;536;;0,04%
02.02.2016;536,99;536,86;539,93;535,93;;0,02%
01.02.2016;536,86;536,29;539,43;535,65;;0,11%
29.01.2016;536,29;535,53;539,11;535,48;;0,14%
28.01.2016;535,53;535,08;538,86;535,04;;0,08%
27.01.2016;535,08;534,89;538,01;534,89;;0,04%
26.01.2016;534,89;534,77;539,08;534,26;;0,02%
25.01.2016;534,77;534,5;537,81;534,22;;0,05%
22.01.2016;534,5;534;538,96;534;;0,09%
21.01.2016;534;534;539,16;534;;0,00%
20.01.2016;534;533,8;538,36;533,8;;0,04%
19.01.2016;533,8;533,74;537,99;533,74;;0,01%
18.01.2016;533,74;533,74;535,04;533,73;;0,00%
15.01.2016;533,74;533,74;537,74;533,73;;-0,36%
14.01.2016;535,68;533,7;538,01;533,7;;0,37%
13.01.2016;533,7;534,32;538,01;533,7;;-0,12%
12.01.2016;534,32;534,75;537,74;534,32;;-0,08%
11.01.2016;534,75;535,45;537,21;534,49;;-0,13%
08.01.2016;535,45;535,48;537,57;535,17;;-0,01%
07.01.2016;535,48;535,25;537,62;535,25;;0,04%
06.01.2016;535,25;535,76;537,08;535,13;;-0,10%
05.01.2016;535,76;536,93;537,86;535,38;;-0,22%
04.01.2016;536,93;537,3;538,64;535,42;;-0,27%
01.01.2016;538,41;537,3;538,59;537,12;;0,21%
31.12.2015;537,3;537,3;538,59;537,12;;0,00%
30.12.2015;537,3;537,33;538,76;528,32;;-0,01%
29.12.2015;537,33;536,3;538,68;535,64;;0,19%
28.12.2015;536,3;535,43;537,8;525,65;;0,16%
25.12.2015;535,43;537,8;537,8;535,43;;0,00%
24.12.2015;535,43;535,25;536,73;535,11;;0,03%
23.12.2015;535,25;535,05;536,57;528,32;;0,04%
22.12.2015;535,05;533,4;536,36;533,35;;0,31%
21.12.2015;533,4;531,32;535,43;528,32;;0,39%
18.12.2015;531,32;531,2;534,41;531;;0,02%
17.12.2015;531,2;531,18;534,4;528,17;;0,00%
16.12.2015;531,18;528,67;534,35;528,59;;0,48%
15.12.2015;528,65;531,22;532,49;528,32;;0,01%
14.12.2015;528,62;531,25;534,36;528,32;;-0,50%
11.12.2015;531,25;525,65;534,35;525,65;;1,07%
10.12.2015;525,65;531,28;534,35;525,65;;-1,06%
09.12.2015;531,28;530,92;534,36;528,29;;0,07%
08.12.2015;530,92;531;534,24;528,29;;-0,02%
07.12.2015;531;531,35;534,26;529,71;;-0,07%
04.12.2015;531,35;531,18;534,39;528,64;;0,52%
03.12.2015;528,58;531,25;534,37;528,55;;-0,02%
02.12.2015;528,67;531,27;534,37;526;;-0,84%
01.12.2015;533,14;531,05;534,34;525,75;;0,39%
30.11.2015;531,05;531,35;534,36;528,41;;-0,07%
27.11.2015;531,4;531,4;532,65;528,77;;0,00%
26.11.2015;531,4;531,4;532,7;531,4;;0,00%
25.11.2015;531,4;531,43;534,49;528,77;;-0,01%
24.11.2015;531,43;531,4;534,47;530,85;;0,01%
23.11.2015;531,4;531,43;534,48;528,78;;-0,01%
20.11.2015;531,43;531,58;534,47;530,12;;-0,03%
19.11.2015;531,58;531,6;534,53;529,63;;0,00%
18.11.2015;531,6;532,1;534,52;529,64;;-0,06%
17.11.2015;531,92;529,6;534,73;528,64;;0,44%
16.11.2015;529,6;532,92;535,22;529,6;;-0,62%
13.11.2015;532,92;532,88;535,23;532,88;;0,01%
12.11.2015;532,88;532,87;535,24;532,87;;0,00%
11.11.2015;532,87;532,88;535,2;532,87;;0,00%
10.11.2015;532,88;532,9;535,2;532,88;;0,00%
09.11.2015;532,9;532,95;535,18;530,29;;-0,01%
06.11.2015;532,95;532,97;536,96;530,31;;-0,56%
05.11.2015;535,95;533,03;537,01;532,97;;0,55%
04.11.2015;533,03;533,05;537,01;533,02;;-0,54%
03.11.2015;535,9;532,95;538,46;532,95;;-0,03%
02.11.2015;536,05;532,98;536,96;532,95;;-0,04%
30.10.2015;536,25;532,88;537,05;532,87;;0,63%
29.10.2015;532,88;538,15;538,15;532,88;;-0,98%
28.10.2015;538,15;533,1;538,15;533,03;;0,95%
27.10.2015;533,1;533,05;536,52;533,02;;-0,44%
26.10.2015;535,48;533,05;536,73;533;;0,46%
23.10.2015;533,05;533,05;536,91;533,03;;-0,46%
22.10.2015;535,53;533,08;536,9;533,05;;-0,01%
21.10.2015;535,57;533;536,89;533;;0,03%
20.10.2015;535,42;533;538,2;533;;0,45%
19.10.2015;533;533,05;536,86;533;;-0,39%
16.10.2015;535,1;533,05;536,89;533;;-0,19%
15.10.2015;536,11;536,11;536,92;533,05;;0,50%
14.10.2015;533,42;533,45;535,25;533,28;;-0,42%
13.10.2015;535,65;533,47;538,26;533,45;;0,41%
12.10.2015;533,47;533,99;534,88;533,47;;-0,10%
09.10.2015;533,99;533,87;537,33;533,85;;0,02%
08.10.2015;533,87;533,92;538,8;533,87;;-0,04%
07.10.2015;534,06;538,38;538,55;533,89;;-0,80%
06.10.2015;538,38;534,92;538,53;534,44;;0,65%
05.10.2015;534,92;534,95;535,65;534,42;;-0,01%
02.10.2015;534,95;538,5;538,5;534,44;;0,10%
01.10.2015;534,43;534,95;538,53;534,06;;-0,10%
30.09.2015;534,95;532,7;538,55;532,7;;0,42%
29.09.2015;532,7;532,7;538,73;532,6;;-0,64%
28.09.2015;536,15;532,63;538,58;532,6;;0,66%
25.09.2015;532,63;532,38;538,53;532,35;;0,05%
24.09.2015;532,38;538,45;538,65;532,38;;-1,19%
23.09.2015;538,8;538,4;538,8;533,6;;0,07%
22.09.2015;538,4;532,3;538,53;532,3;;1,15%
21.09.2015;532,3;532,3;536,71;529;;-0,01%
18.09.2015;532,35;532,38;536,37;532,35;;-0,01%
17.09.2015;532,38;532,52;535,97;532,38;;-0,03%
16.09.2015;532,52;532,55;536,02;532,52;;-0,01%
15.09.2015;532,55;534,35;535;532,53;;-0,34%
14.09.2015;534,35;534,85;541,23;533,15;;-0,09%
11.09.2015;534,85;537,6;539,33;534,85;;-0,25%
10.09.2015;536,2;538,89;541,2;535,6;;-0,04%
09.09.2015;536,44;536,48;537,75;535,72;;-0,45%
08.09.2015;538,89;536,02;540,15;533,9;;0,54%
07.09.2015;536,02;536,05;536,05;536,02;;-0,01%
04.09.2015;536,05;534,45;537,31;534,4;;0,30%
03.09.2015;534,45;534,35;534,74;534,3;;0,02%
02.09.2015;534,35;534,12;534,67;534,1;;0,04%
01.09.2015;534,12;534;534,58;533,9;;0,02%
31.08.2015;534;532,4;534,53;532,38;;0,30%
28.08.2015;532,4;536,1;536,71;532,35;;0,00%
27.08.2015;532,38;532,33;535,45;532,32;;0,01%
26.08.2015;532,33;532,3;534,75;532,28;;0,01%
25.08.2015;532,3;532,28;535,55;532,25;;0,00%
24.08.2015;532,28;532,3;535,76;532,22;;0,00%
21.08.2015;532,3;532,35;537,21;532,3;;-0,45%
20.08.2015;534,73;532,35;535,79;532,3;;0,45%
19.08.2015;532,35;532,5;535,74;532,35;;-0,03%
18.08.2015;532,5;532,25;536,89;532,25;;0,05%
17.08.2015;532,25;533,33;536,05;532,25;;-0,20%
14.08.2015;533,33;533,4;536,6;533,33;;-0,01%
13.08.2015;533,4;533,3;537,34;533,28;;0,02%
12.08.2015;533,3;533,38;537,03;533,3;;-0,48%
11.08.2015;535,87;533,3;538,72;533,3;;0,48%
10.08.2015;533,3;533,25;537,3;533,25;;-0,49%
07.08.2015;535,95;533,25;537,19;533,23;;-0,07%
06.08.2015;536,35;533,3;537,26;533,25;;0,57%
05.08.2015;533,3;533,38;537,42;533,3;;-0,02%
04.08.2015;533,38;533,3;537,42;533,22;;0,02%
03.08.2015;533,3;533,4;536,44;533,3;;-0,02%
